model,date,position,executed_position,strategy_return,equity,drawdown
logistic_regression,2025/05/29,1.0,1.0,0.02006635067,148057.9135894923,0.0
logistic_regression,2025/05/30,1.0,1.0,-0.01111122813,146412.80833514762,-0.011111228129999984
logistic_regression,2025/06/03,0.6666666666666666,1.0,0.01239908833,148228.1936783385,0.0
logistic_regression,2025/06/04,0.3333333333333333,0.6666666666666666,0.008700634626666665,149517.8730329045,0.0
logistic_regression,2025/06/05,0.0,0.3333333333333333,0.000380759331,149574.80335821302,0.0
logistic_regression,2025/06/06,0.0,0.0,0.0,149574.80335821302,0.0
logistic_regression,2025/06/09,0.0,0.0,0.0,149574.80335821302,0.0
logistic_regression,2025/06/10,0.0,0.0,-0.0,149574.80335821302,0.0
logistic_regression,2025/06/11,0.0,0.0,0.0,149574.80335821302,0.0
logistic_regression,2025/06/12,0.0,0.0,0.0,149574.80335821302,0.0
logistic_regression,2025/06/13,0.0,0.0,-0.0,149574.80335821302,0.0
logistic_regression,2025/06/16,0.3333333333333333,0.0,0.0,149574.80335821302,0.0
logistic_regression,2025/06/17,0.3333333333333333,0.3333333333333333,-0.000971443086,149429.4999496509,-0.0009714430859998346
logistic_regression,2025/06/18,0.3333333333333333,0.3333333333333333,-0.001959405349,149136.70698815116,-0.002928944984220805
logistic_regression,2025/06/19,0.3333333333333333,0.3333333333333333,-0.007565007953333333,148008.48661365185,-0.010471795445453624
logistic_regression,2025/06/20,0.3333333333333333,0.3333333333333333,-0.0009002902406666666,147875.23601761775,-0.011362658030878436
logistic_regression,2025/06/23,0.6666666666666666,0.3333333333333333,0.008446908593333333,149124.32461947616,-0.0030117287713092855
logistic_regression,2025/06/24,0.6666666666666666,0.6666666666666666,0.01770247056,151764.1935858323,0.0
logistic_regression,2025/06/25,0.6666666666666666,0.6666666666666666,0.003833158616,152345.92981207615,0.0
logistic_regression,2025/06/26,0.3333333333333333,0.6666666666666666,0.0013699344953333333,152554.63375654933,0.0
logistic_regression,2025/06/27,0.0,0.3333333333333333,0.0028416956043333334,152988.147588716,0.0
logistic_regression,2025/06/30,0.0,0.0,0.0,152988.147588716,0.0
logistic_regression,2025/07/01,0.0,0.0,0.0,152988.147588716,0.0
logistic_regression,2025/07/02,0.0,0.0,0.0,152988.147588716,0.0
logistic_regression,2025/07/03,0.0,0.0,0.0,152988.147588716,0.0
logistic_regression,2025/07/04,0.0,0.0,-0.0,152988.147588716,0.0
logistic_regression,2025/07/07,0.0,0.0,0.0,152988.147588716,0.0
logistic_regression,2025/07/08,0.3333333333333333,0.0,0.0,152988.147588716,0.0
logistic_regression,2025/07/09,0.6666666666666666,0.3333333333333333,0.00041694760533333335,153051.9356304975,0.0
logistic_regression,2025/07/10,1.0,0.6666666666666666,0.0024985603266666663,153434.34512478343,0.0
logistic_regression,2025/07/11,1.0,1.0,0.000194354379,153464.1657616474,0.0
logistic_regression,2025/07/14,1.0,1.0,0.01328452997,155502.86507102905,0.0
logistic_regression,2025/07/15,1.0,1.0,-0.01437899096,153266.89077991864,-0.014378990959999949
logistic_regression,2025/07/16,1.0,1.0,0.01255329538,155190.8953318532,-0.002006199300786937
logistic_regression,2025/07/17,1.0,1.0,0.007595647699,156369.67069888633,0.0
logistic_regression,2025/07/18,1.0,1.0,0.00447242281,157069.0219809122,0.0
logistic_regression,2025/07/21,1.0,1.0,0.01861510348,159992.87807858927,0.0
logistic_regression,2025/07/22,0.6666666666666666,1.0,0.0003960729635,160056.24693194873,0.0
logistic_regression,2025/07/23,0.6666666666666666,0.6666666666666666,-0.0022262072606666666,159699.92855291377,-0.0022262072606666905
logistic_regression,2025/07/24,0.6666666666666666,0.6666666666666666,0.008693802593333333,161088.32820592224,0.0
logistic_regression,2025/07/25,1.0,0.6666666666666666,0.004329388385333333,161785.7421430697,0.0
logistic_regression,2025/07/28,1.0,1.0,0.01034640811,163459.64345766112,0.0
logistic_regression,2025/07/29,1.0,1.0,-0.003053467081,162960.52481729118,-0.00305346708099985
logistic_regression,2025/07/30,1.0,1.0,-0.0006073133124,162861.55672117393,-0.003658925982192751
logistic_regression,2025/07/31,1.0,1.0,-0.01351961921,160659.73049035584,-0.01712907790619589
logistic_regression,2025/08/01,1.0,1.0,0.01728557683,163436.82660523397,-0.00013958706837047252
logistic_regression,2025/08/04,1.0,1.0,0.01454874799,165814.62780779885,0.0
logistic_regression,2025/08/05,1.0,1.0,0.01345084764,168044.97510292483,0.0
logistic_regression,2025/08/06,1.0,1.0,0.006216946483,169089.7017198768,0.0
logistic_regression,2025/08/07,0.6666666666666666,1.0,-0.0001619272036,169062.32149731973,-0.00016192720359997637
logistic_regression,2025/08/08,0.6666666666666666,0.6666666666666666,0.006495007279333333,170160.3825061058,0.0
logistic_regression,2025/08/11,0.6666666666666666,0.6666666666666666,0.01127747946,172079.36272472414,0.0
logistic_regression,2025/08/12,1.0,0.6666666666666666,-0.002141305342,171710.8882660737,-0.002141305342000077
logistic_regression,2025/08/13,1.0,1.0,-0.002872881188,171217.58328539936,-0.005008034814165119
logistic_regression,2025/08/14,1.0,1.0,-0.0254857719,166853.97101251842,-0.030366173081224135
logistic_regression,2025/08/15,1.0,1.0,0.008632051389,168294.2630647572,-0.02199624405874856
logistic_regression,2025/08/18,1.0,1.0,0.009787500252,169941.44320691365,-0.012424032051016609
logistic_regression,2025/08/19,1.0,1.0,0.0155864876,172590.23340418434,0.0
logistic_regression,2025/08/20,1.0,1.0,0.007426842567,173872.033896279,0.0
logistic_regression,2025/08/21,0.6666666666666666,1.0,0.005749221934,174871.66280726469,0.0
logistic_regression,2025/08/22,0.3333333333333333,0.6666666666666666,-0.0029898124113333334,174348.82933941303,-0.002989812411333337
logistic_regression,2025/08/25,0.3333333333333333,0.3333333333333333,0.0008860275886666666,174503.30721225947,-0.002106433878948044
logistic_regression,2025/08/26,0.6666666666666666,0.3333333333333333,0.003180162359,175058.25606137692,0.0
logistic_regression,2025/08/27,1.0,0.6666666666666666,-0.02441601994,170784.03019072072,-0.024416019939999978
logistic_regression,2025/08/28,1.0,1.0,-0.00411289368,170081.6136323044,-0.028428493125897902
logistic_regression,2025/08/29,1.0,1.0,-0.007210130007,168855.30308621514,-0.03543365000155707
logistic_regression,2025/09/01,1.0,1.0,0.01287419041,171029.17840988532,-0.023015639148598388
logistic_regression,2025/09/02,1.0,1.0,-0.009151264729,169464.0451218731,-0.03195628167084252
logistic_regression,2025/09/03,0.6666666666666666,1.0,-0.02599527878,165058.78002574353,-0.057120848000036584
logistic_regression,2025/09/04,0.6666666666666666,0.6666666666666666,0.006379018583333333,166111.69305087006,-0.05110620436759128
logistic_regression,2025/09/05,0.6666666666666666,0.6666666666666666,0.010639146133333333,167878.97962769368,-0.04101078461084473
logistic_regression,2025/09/08,1.0,0.6666666666666666,0.013300818479999999,170111.90746232925,-0.028255443132675917
logistic_regression,2025/09/09,0.6666666666666666,1.0,-0.004600445534,169329.31689736395,-0.03272590103950512
logistic_regression,2025/09/10,0.3333333333333333,0.6666666666666666,0.004152358423333333,170032.43291270002,-0.02870943228701417
logistic_regression,2025/09/11,0.0,0.3333333333333333,0.002464469332333333,170451.47262911536,-0.026315716470101114
logistic_regression,2025/09/12,0.0,0.0,-0.0,170451.47262911536,-0.026315716470101114
logistic_regression,2025/09/15,0.0,0.0,0.0,170451.47262911536,-0.026315716470101114
logistic_regression,2025/09/16,0.3333333333333333,0.0,0.0,170451.47262911536,-0.026315716470101114
logistic_regression,2025/09/17,0.6666666666666666,0.3333333333333333,-0.00041010406,170381.56978815718,-0.026715028347934933
logistic_regression,2025/09/18,1.0,0.6666666666666666,-0.013427245380000001,168093.81464238203,-0.0397835644869734
logistic_regression,2025/09/19,1.0,1.0,-0.008369436461,166686.9641412455,-0.04782003493280762
logistic_regression,2025/09/22,1.0,1.0,-0.006475216326,165607.62998970674,-0.053985606187900714
logistic_regression,2025/09/23,1.0,1.0,-0.01302143949,163451.18025671344,-0.06630407537359406
logistic_regression,2025/09/24,1.0,1.0,0.02154589552,166972.88230914532,-0.0461867605341435
logistic_regression,2025/09/25,1.0,1.0,-0.009056755446,165460.64974795765,-0.05482521378514282
logistic_regression,2025/09/26,1.0,1.0,0.003900180846,166105.97620487132,-0.051138861187825735
logistic_regression,2025/09/29,1.0,1.0,0.01334633351,168322.88196130565,-0.03847504397456003
logistic_regression,2025/09/30,1.0,1.0,0.0001812310531,168353.3872944643,-0.03830078579419771
logistic_regression,2025/10/09,1.0,1.0,-0.0004035778411,168285.44359787813,-0.03868890628685451
logistic_regression,2025/10/10,1.0,1.0,0.00816050756,169658.73823259657,-0.030844119839096407
logistic_regression,2025/10/13,1.0,1.0,-0.001088631969,169474.04230633637,-0.031899173913183976
logistic_regression,2025/10/14,1.0,1.0,-0.002767091412,169005.09213931355,-0.034577997394999005
logistic_regression,2025/10/15,1.0,1.0,0.01002428539,170699.2474152813,-0.024900331719101
logistic_regression,2025/10/16,1.0,1.0,-0.01150392589,168735.53592353713,-0.03611780603836812
logistic_regression,2025/10/17,1.0,1.0,-0.01105928526,166869.44149825978,-0.04677765417842428
logistic_regression,2025/10/20,1.0,1.0,0.02159645948,170473.23063002716,-0.02619142641145822
logistic_regression,2025/10/21,1.0,1.0,0.0227243889,174347.1306199033,-0.004062221671077837
logistic_regression,2025/10/22,1.0,1.0,0.00621457873,175430.6245894903,0.0
logistic_regression,2025/10/23,1.0,1.0,0.007061445802,176669.41843703997,0.0
logistic_regression,2025/10/24,1.0,1.0,0.00385051887,177349.68736648373,0.0
logistic_regression,2025/10/27,1.0,1.0,0.001690356679,177649.47159504224,0.0
logistic_regression,2025/10/28,1.0,1.0,0.004242956894,178403.23064526188,0.0
logistic_regression,2025/10/29,1.0,1.0,-0.01234088129,176201.5775541162,-0.012340881290000105
logistic_regression,2025/10/30,1.0,1.0,-0.007723059005,174840.7623738917,-0.019968630940623622
logistic_regression,2025/10/31,1.0,1.0,0.01798519501,177985.3075808832,-0.0023425756521734398
logistic_regression,2025/11/03,1.0,1.0,0.01400431909,180477.8706215777,0.0
logistic_regression,2025/11/04,1.0,1.0,0.002538453264,180936.00526133683,0.0
logistic_regression,2025/11/05,1.0,1.0,0.01172211476,183056.95787922616,0.0
logistic_regression,2025/11/06,1.0,1.0,0.001192261661,183275.20967188486,0.0
logistic_regression,2025/11/07,1.0,1.0,0.001216565261,183498.17592517415,0.0
logistic_regression,2025/11/10,1.0,1.0,0.007901088289,184948.01121402942,0.0
logistic_regression,2025/11/11,1.0,1.0,0.008077563806,186441.94057540354,0.0
logistic_regression,2025/11/12,1.0,1.0,-0.002845472827,185911.4250996831,-0.002845472826999873
logistic_regression,2025/11/13,1.0,1.0,0.009111209562,187605.3030537364,0.0
logistic_regression,2025/11/14,1.0,1.0,0.008980163816,189290.0294079093,0.0
logistic_regression,2025/11/17,1.0,1.0,0.008558879288,190910.13992003357,0.0
logistic_regression,2025/11/18,1.0,1.0,-0.007466502423,189484.70889774538,-0.007466502422999954
logistic_regression,2025/11/19,1.0,1.0,-0.02079271969,185544.80646009333,-0.028103973221053735
logistic_regression,2025/11/20,1.0,1.0,-0.006314820323,184373.12434543204,-0.03424132200280039
logistic_regression,2025/11/21,1.0,1.0,-0.04816526181,175492.7445406066,-0.08075734157381509
logistic_regression,2025/11/24,1.0,1.0,0.0219969849,179353.05579232585,-0.0605367746969786
logistic_regression,2025/11/25,1.0,1.0,0.01775227528,182536.9806110604,-0.043859164905962755
logistic_regression,2025/11/26,1.0,1.0,-0.00981746086,180744.93094840873,-0.0532460401311462
logistic_regression,2025/11/27,1.0,1.0,0.01202602827,182918.5745976535,-0.04186035024502888
logistic_regression,2025/11/28,1.0,1.0,0.01752298015,186123.85314939448,-0.02507088818144454
logistic_regression,2025/12/01,1.0,1.0,-0.000183267799,186089.7426404864,-0.025249561293948508
logistic_regression,2025/12/02,1.0,1.0,-0.003415664967,185454.12242583124,-0.02857898221900468
logistic_regression,2025/12/03,1.0,1.0,-0.008846566796,183813.49014419754,-0.037172723139842656
logistic_regression,2025/12/04,1.0,1.0,-0.01749650734,180597.39606469858,-0.054018837656578556
logistic_regression,2025/12/05,1.0,1.0,0.01714011065,183692.8554163494,-0.037804615861196655
logistic_regression,2025/12/08,1.0,1.0,0.01084266957,185684.57634999865,-0.02737184924920044
logistic_regression,2025/12/09,1.0,1.0,-0.00841740533,184121.59400733135,-0.03555885462943842
logistic_regression,2025/12/10,1.0,1.0,-0.009415163368,182388.05912017578,-0.044639225571923125
logistic_regression,2025/12/11,1.0,1.0,-0.02589565106,177665.00158368907,-0.06937891482292402
logistic_regression,2025/12/12,1.0,1.0,-0.01283390073,175384.8665901687,-0.08132241344733149
logistic_regression,2025/12/15,1.0,1.0,0.006209431948,176473.9069839694,-0.07561794749147976
logistic_regression,2025/12/16,1.0,1.0,-0.01850862416,173207.61776555632,-0.09272698748160935
logistic_regression,2025/12/17,1.0,1.0,0.0006516441607,173320.48749826202,-0.09213576832084103
logistic_regression,2025/12/18,1.0,1.0,0.01771093841,176390.15597753495,-0.07605664082892927
logistic_regression,2025/12/19,1.0,1.0,0.02521814323,180838.38819533846,-0.05275650486094596
logistic_regression,2025/12/22,1.0,1.0,-0.001292766336,180604.60641482304,-0.05398106936345659
logistic_regression,2025/12/23,1.0,1.0,-0.006220374144,179481.17819079297,-0.05986566105932267
logistic_regression,2025/12/24,1.0,1.0,0.009916624948,181261.02572013624,-0.05054270141931194
logistic_regression,2025/12/25,1.0,1.0,0.01119009079,183289.35305463307,-0.03991818804696601
logistic_regression,2025/12/26,1.0,1.0,-0.006457586908,182105.74612797168,-0.04611799978644293
logistic_regression,2025/12/29,1.0,1.0,0.00356653367,182755.23240303755,-0.04271594751547436
logistic_regression,2025/12/30,1.0,1.0,-0.008782977897,181150.09723628056,-0.05112375218959664
logistic_regression,2025/12/31,1.0,1.0,0.005309132995,182111.84719456514,-0.046086041994174654
logistic_regression,2026/01/05,1.0,1.0,0.01328801459,184531.7520770984,-0.033410419402588376
logistic_regression,2026/01/06,1.0,1.0,0.003210060594,185124.11018278287,-0.030307608279341758
logistic_regression,2026/01/07,1.0,1.0,-0.00420946035,184344.8375811394,-0.03438948995398661
logistic_regression,2026/01/08,1.0,1.0,0.01949351169,187938.36582751852,-0.015566350188417677
logistic_regression,2026/01/09,1.0,1.0,0.01201430738,190196.3151230652,-0.0037390617243661106
logistic_regression,2026/01/12,1.0,1.0,0.01506341185,193061.3205501163,0.0
logistic_regression,2026/01/13,1.0,1.0,-0.0002169026021,193019.44504732412,-0.0002169026021000553
logistic_regression,2026/01/14,1.0,1.0,0.003673776677,193728.55538274648,0.0
logistic_regression,2026/01/15,1.0,1.0,-1.574643093e-05,193725.50484942997,-1.574643093005257e-05
logistic_regression,2026/01/16,1.0,1.0,-0.001447262941,193445.1331055349,-0.0014629865827040511
logistic_regression,2026/01/19,1.0,1.0,0.01827255146,196979.8692548923,0.0
logistic_regression,2026/01/20,1.0,1.0,0.001233290393,197222.80263525873,0.0
logistic_regression,2026/01/21,1.0,1.0,0.01094251593,199380.9162948543,0.0
logistic_regression,2026/01/22,1.0,1.0,0.01215239383,201803.87171185567,0.0
logistic_regression,2026/01/23,1.0,1.0,0.007409748657,203299.18767925,0.0
logistic_regression,2026/01/26,1.0,1.0,-0.006551790932,201967.21390493013,-0.006551790931999979
logistic_regression,2026/01/27,1.0,1.0,-0.002493549862,201463.59858656896,-0.009029003576625616
logistic_regression,2026/01/28,1.0,1.0,-0.01120497534,199206.2039324988,-0.02013280915420468
logistic_regression,2026/01/29,1.0,1.0,-0.004446467675,198320.4399860535,-0.02448975694409361
logistic_regression,2026/01/30,1.0,1.0,0.0135765715,201012.95161943563,-0.011245672380262639
logistic_regression,2026/02/02,1.0,1.0,-0.01295185959,198409.46009428924,-0.02405187960059829
logistic_regression,2026/02/03,1.0,1.0,0.01695576211,201773.64370002152,-0.00750393543940453
logistic_regression,2026/02/04,1.0,1.0,0.0102256656,203836.9135073915,0.0
logistic_regression,2026/02/05,1.0,1.0,0.001466624763,204135.8657723549,0.0
logistic_regression,2026/02/06,1.0,1.0,0.008593952716,205890.19975044223,0.0
logistic_regression,2026/02/09,0.6666666666666666,1.0,0.01642455467,209271.85459226058,0.0
logistic_regression,2026/02/10,0.3333333333333333,0.6666666666666666,0.0011493658833333332,209512.3845222708,0.0
logistic_regression,2026/02/11,0.3333333333333333,0.3333333333333333,-0.0004021589586666666,209428.12723988356,-0.00040215895866657636
logistic_regression,2026/02/12,0.6666666666666666,0.3333333333333333,-0.0036803142033333333,208657.3659286251,-0.004080993090672336
logistic_regression,2026/02/13,1.0,0.6666666666666666,0.0014178470153333334,208953.21015213436,-0.0026689322992120568
logistic_regression,2026/02/24,1.0,1.0,0.02316440809,213793.48758381393,0.0
logistic_regression,2026/02/25,1.0,1.0,0.004323446009,214717.81218445837,0.0
logistic_regression,2026/02/26,1.0,1.0,-0.003041996195,214064.6414167945,-0.0030419961950001184
logistic_regression,2026/02/27,0.6666666666666666,1.0,0.007138347222,215592.7091551805,0.0
logistic_regression,2026/03/02,0.6666666666666666,0.6666666666666666,-0.020976569313333332,211070.31374813753,-0.02097656931333336
logistic_regression,2026/03/03,0.6666666666666666,0.6666666666666666,-0.01767182351333333,207340.31641467655,-0.03827769859584629
logistic_regression,2026/03/04,1.0,0.6666666666666666,-0.004545352553333333,206397.88157805215,-0.04264906551413128
logistic_regression,2026/03/05,1.0,1.0,0.0130767954,209096.90444644174,-0.030129983217860867
logistic_regression,2026/03/06,1.0,1.0,0.03467710885,216347.78056212905,0.0
logistic_regression,2026/03/09,1.0,1.0,-0.008871593482,214428.4310022489,-0.008871593482000062
logistic_regression,2026/03/10,1.0,1.0,0.02525133506,219843.0351598768,0.0
logistic_regression,2026/03/11,1.0,1.0,-0.007957873139,218093.5521755818,-0.007957873138999871
logistic_regression,2026/03/12,1.0,1.0,-0.01334289795,215183.55216535,-0.02119458999980728
logistic_regression,2026/03/13,1.0,1.0,0.0005771266786,215307.74033410056,-0.020629695284538063
logistic_regression,2026/03/16,1.0,1.0,0.002305849219,215804.20751899458,-0.01837141503229822
logistic_regression,2026/03/17,1.0,1.0,-0.02228181207,210995.69872314107,-0.0402438786850885
logistic_regression,2026/03/18,1.0,1.0,0.01682937225,214546.62388010166,-0.02409178565026371
logistic_regression,2026/03/19,1.0,1.0,-0.02963261624,208189.04610907502,-0.05301049925155299
logistic_regression,2026/03/20,1.0,1.0,-0.03675774854,200536.48550341517,-0.08781970119008453
logistic_regression,2026/03/23,1.0,1.0,-0.06398796177,187704.56453553247,-0.14618825927768064
logistic_regression,2026/03/24,1.0,1.0,0.05613993995,198242.28751689816,-0.09825531942492471
logistic_regression,2026/03/25,1.0,1.0,0.02439396711,203078.20335839654,-0.07625818934535888
logistic_regression,2026/03/26,1.0,1.0,-0.01577041382,199875.57605361252,-0.09082597996221864
logistic_regression,2026/03/27,1.0,1.0,0.02053237044,203979.49542305365,-0.07215848218837906
