model,date,position,executed_position,strategy_return,equity,drawdown
hist_gradient_boosting,2026/03/24,0.9235593146392613,0.9145992731792336,0.051345548277091695,180300.66228162163,-0.08502909106106515
hist_gradient_boosting,2026/03/25,0.9416964841331079,0.9235593146392613,0.022529275540903154,184362.70558237162,-0.06441545934166926
hist_gradient_boosting,2026/03/26,0.9630632277312314,0.9416964841331079,-0.014850943243106136,181624.74550562233,-0.07830977225411362
hist_gradient_boosting,2026/03/27,0.9672922223684924,0.9630632277312314,0.01977397095135433,185216.1879472976,-0.060084296464519404
hist_gradient_boosting,2026/03/30,0.9641361133452978,0.9672922223684924,0.011659130678061534,187375.64768626756,-0.049125696450637135
hist_gradient_boosting,2026/03/31,0.9588637756364455,0.9641361133452978,-0.013977354306243155,184756.63187019483,-0.06241640349204858
hist_gradient_boosting,2026/04/01,0.9591856791095248,0.9588637756364455,0.010448202568300287,186687.00658581153,-0.05262034015101791
hist_gradient_boosting,2026/04/02,0.9598417536492514,0.9591856791095248,-0.0200616208699306,182941.76263834475,-0.07162631170679201
hist_gradient_boosting,2026/04/03,0.9604321720189066,0.9598417536492514,-0.03533492949756244,176477.52835335903,-0.1044303305300246
hist_gradient_boosting,2026/04/07,0.9670630730071871,0.9604321720189066,0.031867328655552404,182101.39574971507,-0.0758909175390805
hist_gradient_boosting,2026/04/08,0.9666525070486138,0.9670630730071871,0.035217810160447297,188514.60813518098,-0.043345819305426914
hist_gradient_boosting,2026/04/09,0.9634294648424794,0.9666525070486138,-0.020252512340904343,184696.7137074825,-0.0627204699059214
hist_gradient_boosting,2026/04/10,0.9563979477711188,0.9634294648424794,0.009551615882985344,186460.86577166608,-0.0537679358594777
hist_gradient_boosting,2026/04/13,0.9503568614349609,0.9563979477711188,-0.001525135026747052,186176.48777416017,-0.05521106752392946
hist_gradient_boosting,2026/04/14,0.9426296520718871,0.9503568614349609,-0.00028585106523078415,186123.269026809,-0.055481136446696055
hist_gradient_boosting,2026/04/15,0.9397027173476549,0.9426296520718871,-0.007980531021009618,184637.9065046088,-0.06301889853721199
hist_gradient_boosting,2026/04/16,0.9385189265560918,0.9397027173476549,0.021758196017212156,188655.29426654376,-0.042631880067161454
hist_gradient_boosting,2026/04/17,0.9393771645689544,0.9385189265560918,-0.007780678771169699,187187.42802337528,-0.05008085387411754
hist_gradient_boosting,2026/04/20,0.9460536003849749,0.9393771645689544,0.009388881467781439,188944.90859734564,-0.0411621756071654
hist_gradient_boosting,2026/04/21,0.9543638840564912,0.9460536003849749,-0.0021411174774818064,188540.35535126665,-0.04321516003104353
hist_gradient_boosting,2026/04/22,0.9637398387495892,0.9543638840564912,-0.0026971803154304873,188031.82801614894,-0.04579578126751016
hist_gradient_boosting,2026/04/23,0.9690692697689445,0.9637398387495892,-0.009819487132661736,186185.4519004135,-0.055165577315285375
hist_gradient_boosting,2026/04/24,0.9743894593718899,0.9690692697689445,0.010639106964815334,188166.29883847447,-0.04511338282830324
hist_gradient_boosting,2026/04/27,0.9666190747019986,0.9743894593718899,0.019529942845761105,191841.17590028828,-0.026464501770757876
hist_gradient_boosting,2026/04/28,0.95559028639341,0.9666190747019986,-0.0008494039404550192,191678.22524953703,-0.02729142665912665
hist_gradient_boosting,2026/04/29,0.9488136955943848,0.95559028639341,0.015700039142687548,194687.58088875565,-0.01201986398324717
hist_gradient_boosting,2026/04/30,0.9479216542768839,0.9488136955943848,0.010959307306365938,196821.2219164485,-0.0011922860600543927
hist_gradient_boosting,2026/05/06,0.9470753483421579,0.9479216542768839,0.001809809475063383,197177.43082876643,0.0
lightgbm,2025/01/02,0.966438067737472,0.808462742265559,-0.006370861297181012,99362.9138702819,0.0
lightgbm,2025/01/03,1.0,0.966438067737472,-0.04622310091251534,94770.05187549429,-0.04622310091251536
lightgbm,2025/01/06,1.0,1.0,-0.006965038296092518,94109.9748348588,-0.05286619354058797
lightgbm,2025/01/07,1.0,1.0,0.03666059264155752,97560.1022857868,-0.01814370688493172
lightgbm,2025/01/08,1.0,1.0,-0.0023530938670022206,97330.534207434,-0.02045410690653826
lightgbm,2025/01/09,1.0,1.0,0.005732579547672145,97888.48923719554,-0.014838782153784535
lightgbm,2025/01/10,1.0,1.0,-0.03154771947584489,94800.33063882623,-0.04591837189287862
lightgbm,2025/01/13,1.0,1.0,0.009250844219383714,95677.31372951207,-0.03709231137868374
lightgbm,2025/01/14,1.0,1.0,0.05471148230514955,100911.9613866285,0.0
lightgbm,2025/01/15,1.0,1.0,0.0002536797198067209,100937.5607047182,0.0
lightgbm,2025/01/16,1.0,1.0,0.009460126480445696,101892.44279561249,0.0
